numfiles,class,method,line,instruction,branch,exceptions,input
1,0.3375,0.23593073593073594,0.16073840612336784,0.15061530230069556,0.09384460141271443,1,file000001_232_29_6423277934789679559.json
2,0.3625,0.2987012987012987,0.24583520936515083,0.2319422150882825,0.14631685166498487,1,file000002_134_28_5407196512724924417.json
3,0.3625,0.2987012987012987,0.24583520936515083,0.2319422150882825,0.14631685166498487,2,file000003_128_27_257949691390898613.json
4,0.3625,0.2987012987012987,0.24583520936515083,0.2319422150882825,0.14631685166498487,3,file000004_239_28_944073029794397839.json
5,0.375,0.3008658008658009,0.24763619990995048,0.23301230604601392,0.14631685166498487,3,file000005_247_28_10343500224966148789.json
6,0.4375,0.3593073593073593,0.30977037370553806,0.28517924023542,0.1715438950554995,3,file000006_194_27_13454739872624181827.json
7,0.4375,0.3593073593073593,0.31022062134173795,0.28535758872837524,0.17255297679112008,4,file000007_236_29_11702709574601270384.json
8,0.4375,0.3593073593073593,0.3106708689779379,0.2857142857142857,0.17457114026236126,4,file000008_6_4_9021965827815828400.json
9,0.4375,0.3593073593073593,0.3106708689779379,0.2857142857142857,0.17457114026236126,4,file000009_63_28_2108519589540962420.json
10,0.4375,0.3593073593073593,0.31112111661413777,0.2860709827001962,0.17558022199798184,4,file000010_136_27_174131144448498622.json
11,0.4375,0.3593073593073593,0.31112111661413777,0.2860709827001962,0.17558022199798184,4,file000011_139_27_14639687473005723150.json
12,0.4375,0.3593073593073593,0.31112111661413777,0.2860709827001962,0.17558022199798184,4,file000012_143_28_3753408461799545469.json
13,0.4375,0.3593073593073593,0.31112111661413777,0.2860709827001962,0.17558022199798184,4,file000013_261_29_6028428253642193911.json
14,0.4375,0.3593073593073593,0.31112111661413777,0.2860709827001962,0.17558022199798184,4,file000014_121_28_6667579359644298283.json
15,0.4375,0.3593073593073593,0.31112111661413777,0.2860709827001962,0.17558022199798184,5,file000015_203_27_8783900800136397799.json
16,0.4375,0.3593073593073593,0.31112111661413777,0.2860709827001962,0.17558022199798184,6,file000016_100_27_1055913102531853792.json
17,0.4375,0.3593073593073593,0.31112111661413777,0.2860709827001962,0.17558022199798184,7,file000017_205_28_4421710872099696077.json
18,0.4375,0.3593073593073593,0.31112111661413777,0.2860709827001962,0.17558022199798184,8,file000018_117_27_1376170092081603923.json
19,0.4375,0.3593073593073593,0.31112111661413777,0.2860709827001962,0.17558022199798184,8,file000019_118_26_9123435483172344939.json
20,0.4375,0.3593073593073593,0.31112111661413777,0.2860709827001962,0.17558022199798184,8,file000020_242_29_8524408832624622943.json
21,0.4375,0.36363636363636365,0.31787483115713644,0.2913322632423756,0.18365287588294651,9,file000021_70_28_17220699317431790463.json
22,0.4375,0.36363636363636365,0.31787483115713644,0.2913322632423756,0.18365287588294651,10,file000022_217_29_11450755396363646440.json
23,0.4375,0.36363636363636365,0.31787483115713644,0.2913322632423756,0.18365287588294651,11,file000023_143_28_14488164837657799369.json
24,0.4375,0.36363636363636365,0.31787483115713644,0.2913322632423756,0.1846619576185671,12,file000024_309_29_88654883286320729.json
25,0.4375,0.36363636363636365,0.31787483115713644,0.2913322632423756,0.1846619576185671,12,file000025_99_27_9627773226995888099.json
26,0.4375,0.36363636363636365,0.31787483115713644,0.2913322632423756,0.1846619576185671,13,file000026_147_27_2160123936358479286.json
27,0.4375,0.36363636363636365,0.31877532642953627,0.2922240057071518,0.18668012108980828,13,file000027_122_26_5132215455323227801.json
28,0.4375,0.36363636363636365,0.31877532642953627,0.2922240057071518,0.18668012108980828,14,file000028_120_28_3531751170592917476.json
29,0.4375,0.36363636363636365,0.31877532642953627,0.2922240057071518,0.18668012108980828,14,file000029_174_28_14559065712908076584.json
30,0.4375,0.36363636363636365,0.31877532642953627,0.2922240057071518,0.18668012108980828,15,file000030_253_29_1101919674169396501.json
31,0.4375,0.36363636363636365,0.31877532642953627,0.2922240057071518,0.18668012108980828,16,file000031_239_28_10147964242885287380.json
32,0.4375,0.36363636363636365,0.31877532642953627,0.2922240057071518,0.18668012108980828,17,file000032_220_27_18017412151749664291.json
33,0.4375,0.36363636363636365,0.31877532642953627,0.2922240057071518,0.18668012108980828,18,file000033_108_28_3779660096055857981.json
34,0.4375,0.36363636363636365,0.31877532642953627,0.2922240057071518,0.18668012108980828,18,file000034_69_28_11298553121650687644.json
35,0.4375,0.36363636363636365,0.31877532642953627,0.2922240057071518,0.18668012108980828,19,file000035_112_29_5760436331327493355.json
36,0.4375,0.36363636363636365,0.31877532642953627,0.2922240057071518,0.18668012108980828,19,file000036_102_27_14560526410556375217.json
37,0.4375,0.36363636363636365,0.31877532642953627,0.292402354200107,0.18768920282542886,20,file000037_231_29_17279231661899387304.json
38,0.4375,0.36363636363636365,0.31877532642953627,0.292402354200107,0.18768920282542886,21,file000038_196_27_5940978359527638201.json
39,0.4375,0.36363636363636365,0.31877532642953627,0.292402354200107,0.18768920282542886,22,file000039_181_27_11513012412654841272.json
40,0.4375,0.36363636363636365,0.31877532642953627,0.292402354200107,0.18768920282542886,22,file000040_163_27_7878419269985184689.json
41,0.4375,0.36363636363636365,0.31877532642953627,0.292402354200107,0.18768920282542886,23,file000041_180_29_986187200573252028.json
42,0.4375,0.36363636363636365,0.31877532642953627,0.292402354200107,0.18768920282542886,24,file000042_203_27_14464202228648820669.json
43,0.4375,0.36363636363636365,0.31877532642953627,0.292402354200107,0.18768920282542886,25,file000043_167_28_14580506738717367598.json
