numfiles,class,method,line,instruction,branch,exceptions,input
1,0.16326530612244897,0.0603448275862069,0.03829615375478108,0.035151197442720473,0.01804493307839388,0,file000001_339_25_6304688489441573482.js
2,0.18820861678004536,0.07538517975055026,0.04706245694058395,0.04290052934774557,0.022506373486297006,0,file000002_1_1_6768800533398487842.js
3,0.18820861678004536,0.07538517975055026,0.04706245694058395,0.04290052934774557,0.022506373486297006,0,file000003_1_1_6868719445243538886.js
4,0.1927437641723356,0.08418928833455612,0.05276411754923622,0.04757861868158793,0.026091459528362015,0,file000004_201_24_1820690340454778679.js
5,0.19954648526077098,0.08694057226705797,0.05471218492385908,0.049202559558743926,0.027206819630337796,0,file000005_71_24_11372650417962863832.js
6,0.19954648526077098,0.08694057226705797,0.05471218492385908,0.049202559558743926,0.027206819630337796,0,file000006_1_1_3372345540930282139.js
7,0.19954648526077098,0.08694057226705797,0.054830969519872666,0.04944187716169323,0.02748565965583174,0,file000007_175_25_4552085910250881859.js
8,0.19954648526077098,0.08694057226705797,0.054830969519872666,0.04944187716169323,0.02748565965583174,0,file000008_1_1_6921702282777044901.js
9,0.19954648526077098,0.08694057226705797,0.054830969519872666,0.04944187716169323,0.02748565965583174,0,file000009_1_1_15913507695743097395.js
10,0.19954648526077098,0.08767424798239179,0.055543677095954196,0.0501370378178793,0.028282345442957296,0,file000010_95_20_10551925578773977705.js
11,0.19954648526077098,0.08767424798239179,0.055543677095954196,0.05015413193237568,0.028362014021669855,0,file000011_313_24_4138484625611292000.js
12,0.19954648526077098,0.08767424798239179,0.055543677095954196,0.05015413193237568,0.028362014021669855,0,file000012_237_25_1862008794357320125.js
13,0.19954648526077098,0.08767424798239179,0.055543677095954196,0.05015413193237568,0.028362014021669855,0,file000013_1_1_3830797183538416362.js
14,0.19954648526077098,0.08767424798239179,0.055543677095954196,0.05015413193237568,0.028362014021669855,0,file000014_341_25_15136023973745903050.js
15,0.19954648526077098,0.08767424798239179,0.055543677095954196,0.05015413193237568,0.028362014021669855,0,file000015_1_1_6639917701342363281.js
16,0.19954648526077098,0.08767424798239179,0.055543677095954196,0.05015413193237568,0.028362014021669855,0,file000016_1_1_8886466432506413155.js
17,0.19954648526077098,0.08767424798239179,0.055543677095954196,0.05015413193237568,0.028362014021669855,0,file000017_283_21_9098139209857868206.js
18,0.19954648526077098,0.08767424798239179,0.055543677095954196,0.05015413193237568,0.028362014021669855,0,file000018_1_1_13348922789665128420.js
19,0.19954648526077098,0.0884079236977256,0.05658898154087378,0.05095185727554003,0.029079031230082854,0,file000019_146_24_2638111096415729905.js
20,0.19954648526077098,0.0884079236977256,0.05658898154087378,0.05095185727554003,0.029079031230082854,0,file000020_66_19_16783814558824192455.js
21,0.19954648526077098,0.0884079236977256,0.05658898154087378,0.05095185727554003,0.029079031230082854,0,file000021_1_1_14168413854861905765.js
22,0.19954648526077098,0.0884079236977256,0.05658898154087378,0.05095185727554003,0.029079031230082854,0,file000022_61_19_10697432962750938301.js
23,0.19954648526077098,0.0884079236977256,0.05658898154087378,0.05095185727554003,0.029079031230082854,0,file000023_1_1_3771511483134653007.js
24,0.20408163265306123,0.09776228906823184,0.06340721735205379,0.0569689855782654,0.03389898024219248,0,file000024_42_23_4386202615889334140.js
25,0.20408163265306123,0.09776228906823184,0.06340721735205379,0.0569689855782654,0.03389898024219248,0,file000025_1_1_8887342676929400216.js
26,0.20408163265306123,0.09776228906823184,0.06340721735205379,0.0569689855782654,0.03389898024219248,0,file000026_1_1_8013201094126546061.js
27,0.20408163265306123,0.09776228906823184,0.06340721735205379,0.0569689855782654,0.03389898024219248,0,file000027_1_1_7496109962749940912.js
