numfiles,class,method,line,instruction,branch,exceptions,input
1,0.47058823529411764,0.2888146911519199,0.32425585813806207,0.3020695728753853,0.2466281310211946,0,file000001_131_26_343104434806902159.json
2,0.5714285714285714,0.34223706176961605,0.40151994933502216,0.3707617789520035,0.31021194605009633,0,file000002_202_27_5336291379667548301.json
3,0.5714285714285714,0.34223706176961605,0.40151994933502216,0.3707617789520035,0.31021194605009633,0,file000003_6_4_12817225953294129306.json
4,0.5714285714285714,0.34891485809682804,0.4135528815706143,0.38000880669308673,0.33140655105973027,0,file000004_216_27_1132245405447134695.json
5,0.5714285714285714,0.34891485809682804,0.4135528815706143,0.38000880669308673,0.33140655105973027,0,file000005_137_29_10864077328733663724.json
6,0.5714285714285714,0.34891485809682804,0.41735275490816975,0.3816233670923235,0.3371868978805395,0,file000006_181_28_5669006271496219389.json
7,0.5966386554621849,0.3606010016694491,0.42811906269791006,0.40055775722882725,0.34104046242774566,1,file000007_231_27_3132105198482260446.json
8,0.5966386554621849,0.3672787979966611,0.435085497150095,0.4067224423895494,0.35260115606936415,2,file000008_250_29_13547119086444098876.json
9,0.5966386554621849,0.3672787979966611,0.435085497150095,0.4067224423895494,0.35260115606936415,2,file000009_151_28_11737146450074541115.json
10,0.5966386554621849,0.3672787979966611,0.435085497150095,0.4067224423895494,0.35260115606936415,2,file000010_173_28_4916380096443084954.json
11,0.5966386554621849,0.3672787979966611,0.435085497150095,0.4067224423895494,0.35260115606936415,2,file000011_63_26_1119750853294815742.json
12,0.5966386554621849,0.3672787979966611,0.435085497150095,0.4067224423895494,0.35260115606936415,3,file000012_193_27_2609537057603667747.json
13,0.5966386554621849,0.3672787979966611,0.4376187460417986,0.40789666813444886,0.35645472061657035,3,file000013_275_29_11291418181334225211.json
14,0.5966386554621849,0.3672787979966611,0.4376187460417986,0.40789666813444886,0.35645472061657035,3,file000014_60_26_11246023695341620939.json
15,0.5966386554621849,0.3672787979966611,0.4388853704876504,0.4089241156612359,0.3622350674373796,3,file000015_221_28_12673743575359683683.json
16,0.5966386554621849,0.3672787979966611,0.441418619379354,0.4100983414061353,0.36608863198458574,3,file000016_85_28_2060179851865377661.json
17,0.5966386554621849,0.3672787979966611,0.441418619379354,0.4100983414061353,0.36608863198458574,3,file000017_209_29_10402154047142235208.json
18,0.5966386554621849,0.3672787979966611,0.441418619379354,0.4100983414061353,0.36608863198458574,3,file000018_40_20_764052981151255132.json
19,0.5966386554621849,0.3672787979966611,0.441418619379354,0.4100983414061353,0.36608863198458574,3,file000019_58_26_10493352363598671404.json
20,0.5966386554621849,0.3672787979966611,0.44268524382520585,0.41068545427858505,0.3699421965317919,3,file000020_183_27_17676423741685750212.json
21,0.5966386554621849,0.3672787979966611,0.44268524382520585,0.41068545427858505,0.3699421965317919,4,file000021_293_29_14367448645946226528.json
22,0.5966386554621849,0.3672787979966611,0.44331855604813175,0.4114193453691472,0.371868978805395,5,file000022_85_28_2740571499588861892.json
23,0.5966386554621849,0.3672787979966611,0.44331855604813175,0.4114193453691472,0.371868978805395,5,file000023_61_28_6426130612444720021.json
24,0.5966386554621849,0.3672787979966611,0.44331855604813175,0.4114193453691472,0.371868978805395,5,file000024_207_29_790903484356703586.json
25,0.5966386554621849,0.3672787979966611,0.44331855604813175,0.4114193453691472,0.371868978805395,5,file000025_42_20_4590103210497645322.json
26,0.5966386554621849,0.3672787979966611,0.44331855604813175,0.4114193453691472,0.371868978805395,5,file000026_224_27_13697725639354164148.json
27,0.5966386554621849,0.3672787979966611,0.44331855604813175,0.4114193453691472,0.371868978805395,5,file000027_79_28_7993919725584510211.json
28,0.5966386554621849,0.3672787979966611,0.44331855604813175,0.4114193453691472,0.371868978805395,5,file000028_203_27_5401567600098374207.json
29,0.5966386554621849,0.3672787979966611,0.44331855604813175,0.4114193453691472,0.371868978805395,5,file000029_85_28_14133632039570391888.json
30,0.5966386554621849,0.3672787979966611,0.44331855604813175,0.4114193453691472,0.371868978805395,5,file000030_258_28_5988609372456208105.json
31,0.5966386554621849,0.3672787979966611,0.44331855604813175,0.4114193453691472,0.371868978805395,5,file000031_87_28_10214279469735417108.json
32,0.5966386554621849,0.3672787979966611,0.44331855604813175,0.4114193453691472,0.371868978805395,5,file000032_254_28_12158286018952022970.json
33,0.5966386554621849,0.3672787979966611,0.44331855604813175,0.4114193453691472,0.371868978805395,5,file000033_58_26_1527770481447865058.json
34,0.5966386554621849,0.3672787979966611,0.44331855604813175,0.4114193453691472,0.371868978805395,5,file000034_142_28_1656655340278300993.json
35,0.5966386554621849,0.3672787979966611,0.44331855604813175,0.4114193453691472,0.371868978805395,5,file000035_64_26_12717253598257275308.json
36,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,6,file000036_102_27_3951838739706372201.json
37,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,6,file000037_201_27_12514586515696508569.json
38,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,6,file000038_214_29_292111128185182186.json
39,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,6,file000039_116_27_11173585126608636875.json
40,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,6,file000040_118_29_14162201477368530669.json
41,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,6,file000041_60_26_1150527354658592201.json
42,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,6,file000042_257_29_10622487391358386026.json
43,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,6,file000043_232_29_14253294702753661326.json
44,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,6,file000044_187_27_10228308234512035249.json
45,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,6,file000045_163_28_17793704220719408891.json
46,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,6,file000046_243_29_14125789820325767079.json
47,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,7,file000047_151_28_13295536835717556316.json
48,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,7,file000048_85_28_1535125376977112723.json
49,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,7,file000049_213_28_8385115904834732266.json
50,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,7,file000050_118_27_6119974422726908895.json
51,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,7,file000051_125_28_15953077860069390664.json
52,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,8,file000052_224_27_17191985008813509688.json
53,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,9,file000053_155_27_770212036940956542.json
54,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,9,file000054_70_26_14844420703859274440.json
55,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,9,file000055_158_27_11005033475254861846.json
56,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,9,file000056_147_27_11792081847115619824.json
57,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,9,file000057_182_27_5821328772303342856.json
58,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,9,file000058_190_29_7287037592187137000.json
59,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,9,file000059_79_26_13834263290459705792.json
60,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,9,file000060_206_28_12615547376896920015.json
61,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,9,file000061_183_28_3365553325408594475.json
62,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,9,file000062_222_29_13015016172180916555.json
63,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,9,file000063_114_27_3048266512297189215.json
64,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,9,file000064_181_27_1615695164114637537.json
65,0.6050420168067226,0.3756260434056761,0.44711842938568713,0.41758403052986937,0.3737957610789981,9,file000065_56_26_5621263140222785.json
