numfiles,class,method,line,instruction,branch,exceptions,input
1,0.14285714285714285,0.06620209059233449,0.04419134396355353,0.03884127156341543,0.02706270627062706,0,file000001_153_28_14223566765749219819.json
2,0.3333333333333333,0.15331010452961671,0.10387243735763098,0.0980796354562222,0.07062706270627063,0,file000002_138_27_17009639774491104596.json
3,0.3333333333333333,0.15331010452961671,0.10478359908883828,0.09840512097211675,0.07194719471947195,0,file000003_174_28_4202958518643987281.json
4,0.3333333333333333,0.15331010452961671,0.1070615034168565,0.09992405337962461,0.07392739273927393,0,file000004_87_28_4148664686696337193.json
5,0.3333333333333333,0.15331010452961671,0.10751708428246014,0.1001410437235543,0.0745874587458746,0,file000005_250_28_17331447279856100712.json
6,0.3333333333333333,0.15331010452961671,0.11981776765375854,0.11077357057610936,0.08382838283828382,0,file000006_118_27_5014248039437021428.json
7,0.3333333333333333,0.15331010452961671,0.11981776765375854,0.11077357057610936,0.08382838283828382,0,file000007_40_20_6085303504106492658.json
8,0.3333333333333333,0.15331010452961671,0.11981776765375854,0.11077357057610936,0.08382838283828382,0,file000008_85_28_18098838770108948881.json
9,0.38095238095238093,0.17073170731707318,0.14259681093394078,0.13138765324943041,0.10495049504950495,0,file000009_190_27_12536580761420737247.json
10,0.38095238095238093,0.17073170731707318,0.14259681093394078,0.13138765324943041,0.10495049504950495,0,file000010_227_27_17190128752595373401.json
11,0.38095238095238093,0.17073170731707318,0.14259681093394078,0.13138765324943041,0.10495049504950495,0,file000011_50_23_1288184322292641451.json
12,0.38095238095238093,0.17073170731707318,0.14259681093394078,0.13138765324943041,0.10495049504950495,0,file000012_110_27_530916243360148484.json
13,0.38095238095238093,0.17073170731707318,0.14441913439635534,0.13236410979711402,0.10627062706270628,0,file000013_202_28_17520113305197528808.json
14,0.38095238095238093,0.17073170731707318,0.14441913439635534,0.13236410979711402,0.10627062706270628,0,file000014_188_29_6134834505357053970.json
15,0.38095238095238093,0.17073170731707318,0.14441913439635534,0.13236410979711402,0.10627062706270628,0,file000015_129_27_11847650328574843930.json
16,0.38095238095238093,0.17073170731707318,0.14441913439635534,0.13236410979711402,0.10627062706270628,0,file000016_177_27_14048162417027598754.json
17,0.38095238095238093,0.17073170731707318,0.144874715261959,0.13279809048497343,0.10693069306930693,0,file000017_142_28_8846499081197279040.json
18,0.38095238095238093,0.17073170731707318,0.144874715261959,0.13279809048497343,0.10693069306930693,0,file000018_94_27_10416482955009195674.json
19,0.38095238095238093,0.17073170731707318,0.144874715261959,0.13279809048497343,0.10693069306930693,0,file000019_155_27_17192888785687533389.json
20,0.38095238095238093,0.17073170731707318,0.144874715261959,0.13279809048497343,0.10693069306930693,0,file000020_53_25_6841741736534885938.json
21,0.38095238095238093,0.17073170731707318,0.14624145785876994,0.13355755668872735,0.1075907590759076,0,file000021_192_28_13077888679712663410.json
22,0.38095238095238093,0.17073170731707318,0.14624145785876994,0.13355755668872735,0.1075907590759076,0,file000022_61_28_11803516621607809953.json
23,0.38095238095238093,0.17073170731707318,0.14624145785876994,0.13355755668872735,0.1075907590759076,0,file000023_95_29_1761840907936890992.json
24,0.38095238095238093,0.17073170731707318,0.1480637813211845,0.13453401323641098,0.10957095709570958,0,file000024_123_28_3656638186420403009.json
25,0.38095238095238093,0.17073170731707318,0.14943052391799544,0.135944450471954,0.11023102310231023,0,file000025_101_27_11893743644841726851.json
26,0.38095238095238093,0.17073170731707318,0.14943052391799544,0.135944450471954,0.11023102310231023,0,file000026_58_26_5467718583310994617.json
27,0.38095238095238093,0.17073170731707318,0.14943052391799544,0.135944450471954,0.11023102310231023,0,file000027_257_29_15280743772570952046.json
28,0.38095238095238093,0.17073170731707318,0.14943052391799544,0.135944450471954,0.11023102310231023,0,file000028_138_28_3673886696623156811.json
29,0.38095238095238093,0.17073170731707318,0.14943052391799544,0.135944450471954,0.11023102310231023,0,file000029_100_27_11191934615515153440.json
30,0.38095238095238093,0.17073170731707318,0.14943052391799544,0.135944450471954,0.11023102310231023,0,file000030_85_28_8119512761950564643.json
31,0.38095238095238093,0.17073170731707318,0.14943052391799544,0.135944450471954,0.11023102310231023,0,file000031_178_29_17080919295726564302.json
32,0.38095238095238093,0.17073170731707318,0.14943052391799544,0.135944450471954,0.11023102310231023,0,file000032_219_27_736603162820773218.json
33,0.38095238095238093,0.17073170731707318,0.14943052391799544,0.135944450471954,0.11023102310231023,0,file000033_85_28_9833581741654788571.json
34,0.38095238095238093,0.17073170731707318,0.14943052391799544,0.135944450471954,0.11023102310231023,0,file000034_205_27_5820488083531605158.json
35,0.42857142857142855,0.17770034843205576,0.15079726651480638,0.13713789736356732,0.11155115511551156,0,file000035_199_27_17970720681706218326.json
36,0.42857142857142855,0.17770034843205576,0.15079726651480638,0.13713789736356732,0.11155115511551156,0,file000036_30_19_1306735585289883097.json
37,0.42857142857142855,0.17770034843205576,0.15079726651480638,0.13713789736356732,0.11155115511551156,0,file000037_58_26_14067440079949051910.json
38,0.42857142857142855,0.17770034843205576,0.15079726651480638,0.13713789736356732,0.11155115511551156,0,file000038_235_28_5354754200600646450.json
39,0.42857142857142855,0.17770034843205576,0.15170842824601366,0.13768037322339155,0.11221122112211221,0,file000039_143_27_7216166133523080107.json
40,0.42857142857142855,0.17770034843205576,0.15170842824601366,0.13768037322339155,0.11221122112211221,0,file000040_85_28_17581823667823260578.json
41,0.42857142857142855,0.17770034843205576,0.15170842824601366,0.13768037322339155,0.11221122112211221,0,file000041_146_27_2097620012245896287.json
42,0.42857142857142855,0.17770034843205576,0.15170842824601366,0.13768037322339155,0.11221122112211221,0,file000042_164_28_10611706666265295755.json
43,0.42857142857142855,0.17770034843205576,0.15170842824601366,0.13768037322339155,0.11221122112211221,0,file000043_157_28_16019783196187492651.json
44,0.42857142857142855,0.17770034843205576,0.15170842824601366,0.13768037322339155,0.11221122112211221,0,file000044_287_29_9307254660690710045.json
45,0.42857142857142855,0.17770034843205576,0.15170842824601366,0.13768037322339155,0.11221122112211221,0,file000045_159_27_10834960275938226600.json
46,0.42857142857142855,0.17770034843205576,0.15170842824601366,0.13768037322339155,0.11221122112211221,0,file000046_182_27_10013071906269683288.json
47,0.42857142857142855,0.17770034843205576,0.15170842824601366,0.13768037322339155,0.11221122112211221,0,file000047_77_27_11193546044420647166.json
48,0.42857142857142855,0.17770034843205576,0.15170842824601366,0.13768037322339155,0.11221122112211221,0,file000048_139_29_3456844911836915305.json
