numfiles,class,method,line,instruction,branch,exceptions,input
1,0.625,0.23684210526315788,0.20278969957081544,0.5747203205877442,0.12626262626262627,0,file000001_178_29_1172522737645345641.json
2,0.625,0.24561403508771928,0.22532188841201717,0.5912506261479379,0.16161616161616163,0,file000002_58_26_8307512610200794830.json
3,0.625,0.24561403508771928,0.24034334763948498,0.6016029387209885,0.17424242424242425,0,file000003_236_29_10591162566152796401.json
4,0.625,0.24561403508771928,0.24678111587982832,0.6046084488228419,0.18181818181818182,0,file000004_239_27_16695712177234144922.json
5,0.625,0.24561403508771928,0.24678111587982832,0.6046084488228419,0.18181818181818182,0,file000005_228_29_10871905906502531060.json
6,0.75,0.2631578947368421,0.2757510729613734,0.6209717815995993,0.20707070707070707,0,file000006_178_27_13355693040023920201.json
7,0.75,0.2894736842105263,0.2886266094420601,0.6301552846885957,0.21717171717171718,0,file000007_181_28_15633931050283303858.json
8,0.75,0.2894736842105263,0.2907725321888412,0.6311571213892135,0.2196969696969697,0,file000008_280_29_7349875632748864046.json
9,0.75,0.2894736842105263,0.2929184549356223,0.6321589580898314,0.2222222222222222,0,file000009_315_29_119318680082499222.json
10,0.75,0.2894736842105263,0.29506437768240346,0.6331607947904492,0.22474747474747475,0,file000010_220_27_14365550746943284211.json
11,0.75,0.2894736842105263,0.29506437768240346,0.6331607947904492,0.22474747474747475,0,file000011_75_27_5790520655472260298.json
12,0.75,0.2894736842105263,0.29506437768240346,0.6331607947904492,0.22474747474747475,0,file000012_27_18_7330184731881508406.json
13,0.75,0.2894736842105263,0.29506437768240346,0.6331607947904492,0.22474747474747475,0,file000013_61_28_17040996316041088385.json
14,0.75,0.2894736842105263,0.29506437768240346,0.6331607947904492,0.22474747474747475,0,file000014_203_27_16075309445704088176.json
15,0.75,0.2894736842105263,0.29506437768240346,0.6331607947904492,0.22474747474747475,0,file000015_169_28_14369038053570738054.json
16,0.75,0.2894736842105263,0.29506437768240346,0.6331607947904492,0.22474747474747475,0,file000016_40_21_2266076078038279559.json
17,0.75,0.2894736842105263,0.29506437768240346,0.6331607947904492,0.22474747474747475,0,file000017_62_26_13096410700911712942.json
18,0.75,0.2894736842105263,0.29506437768240346,0.6331607947904492,0.22474747474747475,0,file000018_193_27_8786958995436306283.json
19,0.75,0.2894736842105263,0.29506437768240346,0.6331607947904492,0.22474747474747475,0,file000019_144_28_14430035804282460308.json
20,0.75,0.2894736842105263,0.29506437768240346,0.6331607947904492,0.22474747474747475,0,file000020_80_26_11972686950271247556.json
21,0.75,0.2894736842105263,0.29506437768240346,0.6331607947904492,0.22474747474747475,0,file000021_258_29_16980108174764510106.json
22,0.75,0.2894736842105263,0.29506437768240346,0.6331607947904492,0.22474747474747475,0,file000022_162_27_3063556442222621782.json
23,0.75,0.2894736842105263,0.29506437768240346,0.6331607947904492,0.22474747474747475,0,file000023_253_29_16501832542600218403.json
24,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000024_192_27_4364129672793643735.json
25,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000025_147_27_5778875417640573246.json
26,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000026_85_28_6339163918132190666.json
27,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000027_42_20_16130044035988325904.json
28,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000028_175_27_9531049648982012782.json
29,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000029_147_28_5840133893106268614.json
30,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000030_126_27_14496492490659836125.json
31,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000031_126_27_4024548861337642698.json
32,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000032_140_27_11401432885706202497.json
33,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000033_58_26_12357117307899729949.json
34,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000034_106_26_3174140193303701981.json
35,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000035_117_27_15651740911019169937.json
36,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000036_210_27_10994847412280904202.json
37,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000037_139_27_7485316364381737894.json
38,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000038_184_27_14809869274046485222.json
39,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000039_107_27_9911834620162206315.json
40,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000040_46_20_12355967092297669864.json
41,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000041_123_27_8623732455714817265.json
42,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000042_6_4_15759367105475777920.json
43,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000043_6_4_5493897078199132936.json
44,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000044_58_26_6203886416454940966.json
45,0.75,0.2894736842105263,0.29935622317596566,0.6346635498413759,0.23232323232323232,0,file000045_61_26_10547860585361947645.json
46,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000046_98_24_17055362439553524586.json
47,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000047_161_27_1934292717111789938.json
48,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000048_142_28_6180646358264434515.json
49,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000049_191_27_13618323695464969962.json
50,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000050_149_27_3255647098907439914.json
51,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000051_192_27_13815665938016507414.json
52,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000052_219_27_1054147108270715063.json
53,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000053_71_26_10312429166500830549.json
54,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000054_157_27_4982148834102245584.json
55,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000055_180_29_11985107635163751678.json
56,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000056_203_27_16057080119885073372.json
57,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000057_32_17_6191233239501655539.json
58,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000058_106_27_12176506015005305844.json
59,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000059_190_29_9739494152519451967.json
60,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000060_242_29_438486229396797740.json
61,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000061_98_28_5767972060131008753.json
62,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000062_6_4_9040378353963056799.json
63,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000063_205_27_16275612757648779974.json
64,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000064_183_29_16815373325651308019.json
65,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000065_103_28_8285971075345099563.json
66,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000066_99_28_8387816776721649295.json
67,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000067_97_27_17509041871198581119.json
68,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000068_137_29_13615600515444955886.json
69,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000069_234_29_7003719139543630795.json
70,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000070_142_28_6157748836710660403.json
71,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000071_115_27_18326760475540731626.json
72,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000072_166_28_3486966121425945815.json
73,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000073_137_29_17325422588105438978.json
74,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000074_90_26_8495235337220776650.json
75,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000075_184_29_17881616352788358658.json
76,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000076_184_27_1340862046859945220.json
77,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000077_296_29_16095487126197638958.json
78,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000078_85_28_4525730505818844032.json
79,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000079_218_27_16386240261808055854.json
80,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000080_249_29_9657510209754132359.json
81,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000081_85_28_1764835346715679538.json
82,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000082_262_29_7763513086390658774.json
83,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000083_200_27_1331201959801343333.json
84,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000084_229_29_3043792611781139866.json
85,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000085_60_26_804016701538984556.json
86,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000086_292_29_7813868598940205047.json
87,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000087_129_27_7860795416012691892.json
88,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000088_311_29_15961583387556083100.json
89,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000089_215_28_8984061687324634702.json
90,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000090_6_4_7201751759036084049.json
91,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000091_175_27_17632974017393303280.json
92,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000092_74_27_15696093849397076593.json
93,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000093_85_28_8221690432783384156.json
94,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000094_85_28_11293533126114619838.json
95,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000095_134_28_15246532970533932784.json
96,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000096_241_29_11242380714833058533.json
97,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000097_106_24_18201214029817773149.json
98,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000098_203_27_13242007502909886266.json
99,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000099_132_27_15252608040164049001.json
100,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000100_162_28_11264224718687760612.json
101,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000001_40_20_10765571932130503722.json
102,0.75,0.2894736842105263,0.30686695278969955,0.6390048422107196,0.23484848484848486,0,file000002_115_29_18201978635732090191.json
