numfiles,class,method,line,instruction,branch,exceptions,input
1,0.5,0.21929824561403508,0.2092274678111588,0.5787276673902154,0.14898989898989898,0,file000001_77_28_6686523626346343619.json
2,0.625,0.23684210526315788,0.23605150214592274,0.5967607280013357,0.18181818181818182,0,file000002_212_27_9305889403313861719.json
3,0.625,0.23684210526315788,0.23605150214592274,0.5967607280013357,0.18181818181818182,0,file000003_104_27_12773366790872684707.json
4,0.625,0.23684210526315788,0.2478540772532189,0.6026047754216063,0.19444444444444445,0,file000004_166_27_18099610534266494266.json
5,0.625,0.23684210526315788,0.2607296137339056,0.6102855234596761,0.1994949494949495,0,file000005_244_28_6231459841727344970.json
6,0.625,0.23684210526315788,0.2628755364806867,0.6112873601602938,0.20202020202020202,0,file000006_190_27_3924699132326504054.json
7,0.625,0.23684210526315788,0.26502145922746784,0.6122891968609117,0.20454545454545456,0,file000007_154_27_16097921970489286318.json
8,0.625,0.23684210526315788,0.26502145922746784,0.6122891968609117,0.20454545454545456,0,file000008_178_29_7877635936395711916.json
9,0.625,0.23684210526315788,0.26716738197424894,0.6132910335615295,0.20707070707070707,0,file000009_222_29_13164615449823580916.json
10,0.625,0.23684210526315788,0.26931330472103004,0.6142928702621473,0.20959595959595959,0,file000010_252_29_4570067372183475485.json
11,0.625,0.23684210526315788,0.26931330472103004,0.6142928702621473,0.20959595959595959,0,file000011_124_27_9901115367772375743.json
12,0.625,0.23684210526315788,0.26931330472103004,0.6142928702621473,0.20959595959595959,0,file000012_130_27_10438693958550113526.json
13,0.625,0.23684210526315788,0.26931330472103004,0.6142928702621473,0.20959595959595959,0,file000013_58_26_8780576250312851647.json
14,0.625,0.23684210526315788,0.26931330472103004,0.6142928702621473,0.20959595959595959,0,file000014_93_27_7449491928156475436.json
15,0.625,0.23684210526315788,0.26931330472103004,0.6142928702621473,0.20959595959595959,0,file000015_201_27_5864318242240135139.json
16,0.625,0.23684210526315788,0.26931330472103004,0.6142928702621473,0.20959595959595959,0,file000016_187_27_6885679187048698098.json
17,0.625,0.23684210526315788,0.26931330472103004,0.6142928702621473,0.20959595959595959,0,file000017_117_27_7102734723412701135.json
18,0.625,0.23684210526315788,0.26931330472103004,0.6142928702621473,0.20959595959595959,0,file000018_77_26_13767698595369263519.json
19,0.625,0.23684210526315788,0.26931330472103004,0.6142928702621473,0.20959595959595959,0,file000019_207_27_7459694203017972491.json
20,0.625,0.23684210526315788,0.2703862660944206,0.6144598430455835,0.21212121212121213,0,file000020_254_27_4399397092643784701.json
21,0.625,0.23684210526315788,0.2703862660944206,0.6144598430455835,0.21212121212121213,0,file000021_6_4_11975583991518974136.json
22,0.625,0.23684210526315788,0.2703862660944206,0.6144598430455835,0.21212121212121213,0,file000022_87_28_8357475384368695494.json
23,0.625,0.23684210526315788,0.2703862660944206,0.6144598430455835,0.21212121212121213,0,file000023_193_27_14668883368339104741.json
